dta_train,dta_test,train_percentage,num_docs,num_rels,num_shown,num_feedback,rels_found,last_rel,wss_100,wss_95,NCG@10,NCG@20,NCG@30,NCG@40,NCG@50,NCG@60,NCG@70,NCG@80,NCG@90,NCG@100,total_cost,total_cost_uniform,total_cost_weighted,norm_area,ap,r,loss_e,loss_r,loss_er,recall,cost,spt,bnd,ita
ceylon,anttlr4,0.3,2353.0,53.0,2353.0,1907.0,53.0,2086.0,0.113,0.39,0.679,0.83,0.868,0.906,0.906,0.962,0.981,0.981,1.0,1.0,6167.0,6167.0,6167.0,0.877,0.224,1.0,0.427,0.0,0.427,1.0,1.0,1.0,110,1.05
ceylon,anttlr4,0.4,2353.0,53.0,1998.0,1907.0,50.0,1477.0,0.0,0.322,0.642,0.774,0.849,0.887,0.887,0.925,0.943,0.943,0.943,0.943,5812.0,5852.189,6344.5,0.848,0.175,0.943,0.308,0.003,0.311,0.9433962264150944,0.8491287717807054,1.0,110,1.05
ceylon,anttlr4,0.5,2353.0,53.0,1937.0,1907.0,50.0,1199.0,0.0,0.44,0.547,0.792,0.849,0.849,0.925,0.943,0.943,0.943,0.943,0.943,5751.0,5798.094,6375.0,0.844,0.154,0.943,0.289,0.003,0.293,0.9433962264150944,0.8232044198895028,1.0,110,1.05
ceylon,anttlr4,1.0,2353.0,53.0,2197.0,1907.0,52.0,2020.0,0.0,0.381,0.566,0.717,0.811,0.868,0.906,0.943,0.962,0.962,0.981,0.981,6011.0,6016.887,6011.0,0.84,0.158,0.981,0.372,0.0,0.373,0.9811320754716981,0.9337016574585635,1.0,110,1.05
ceylon,broadleaf,0.1,17433.0,686.0,17433.0,4180.0,686.0,17405.0,0.002,0.214,0.483,0.657,0.773,0.838,0.883,0.905,0.939,0.969,0.984,1.0,25793.0,25793.0,25793.0,0.817,0.216,1.0,0.016,0.0,0.016,1.0,1.0,1.0,110,1.05
ceylon,broadleaf,0.2,17433.0,686.0,17406.0,4180.0,686.0,17125.0,0.018,0.194,0.481,0.659,0.745,0.828,0.867,0.91,0.934,0.968,0.985,0.985,25766.0,25766.0,25766.0,0.81,0.199,1.0,0.016,0.0,0.016,1.0,0.9984512132163139,1.0,110,1.05
ceylon,broadleaf,0.3,17433.0,686.0,13831.0,4180.0,659.0,13466.0,0.0,0.195,0.478,0.656,0.765,0.828,0.864,0.898,0.931,0.931,0.931,0.931,22191.0,22474.539,29395.0,0.804,0.204,0.961,0.01,0.002,0.012,0.9606413994169096,0.7933803705615786,1.0,110,1.05
ceylon,broadleaf,0.4,17433.0,686.0,16526.0,4180.0,682.0,16375.0,0.0,0.192,0.466,0.655,0.767,0.832,0.866,0.898,0.931,0.962,0.987,0.987,24886.0,24896.577,26473.25,0.808,0.2,0.994,0.015,0.0,0.015,0.9941690962099126,0.9479722365628406,1.0,110,1.05
ceylon,broadleaf,0.5,17433.0,686.0,15482.0,4180.0,672.0,15271.0,0.0,0.201,0.459,0.624,0.735,0.805,0.857,0.889,0.937,0.966,0.966,0.966,23842.0,23921.633,27743.524,0.797,0.203,0.98,0.013,0.0,0.013,0.9795918367346939,0.8880858142603109,1.0,110,1.05
ceylon,broadleaf,1.0,17433.0,686.0,11884.0,4180.0,639.0,11316.0,0.0,0.0,0.488,0.646,0.751,0.812,0.872,0.917,0.917,0.917,0.917,0.917,20244.0,21004.359,31342.0,0.796,0.2,0.931,0.008,0.005,0.012,0.9314868804664723,0.681695634715769,1.0,110,1.05
ceylon,elasticsearch,0.1,54562.0,3474.0,53552.0,5500.0,3473.0,53212.0,0.0,0.13,0.382,0.543,0.654,0.733,0.803,0.856,0.911,0.945,0.979,0.979,64552.0,64552.581,64552.0,0.761,0.25,1.0,0.001,0.0,0.001,0.9997121473805411,0.9814889483523331,1.0,110,1.05
ceylon,elasticsearch,0.2,54562.0,3474.0,51797.0,5500.0,3456.0,51647.0,0.0,0.138,0.384,0.546,0.659,0.736,0.791,0.847,0.897,0.945,0.976,0.976,62797.0,62825.653,68326.958,0.76,0.249,0.995,0.001,0.0,0.001,0.9948186528497409,0.9493237051427733,1.0,110,1.05
ceylon,elasticsearch,0.3,54562.0,3474.0,52509.0,5500.0,3447.0,52346.0,0.0,0.139,0.39,0.545,0.66,0.739,0.808,0.86,0.902,0.947,0.974,0.974,63509.0,63540.912,67615.0,0.763,0.252,0.992,0.001,0.0,0.001,0.9922279792746114,0.9623730801656831,1.0,110,1.05
ceylon,elasticsearch,0.4,54562.0,3474.0,54215.0,5500.0,3474.0,53873.0,0.013,0.133,0.372,0.526,0.639,0.738,0.799,0.845,0.9,0.944,0.98,0.98,65215.0,65215.0,65215.0,0.755,0.244,1.0,0.001,0.0,0.001,1.0,0.9936402624537224,1.0,110,1.05
ceylon,elasticsearch,0.5,54562.0,3474.0,53944.0,5500.0,3474.0,53537.0,0.019,0.138,0.373,0.547,0.667,0.749,0.805,0.86,0.907,0.944,0.976,0.976,64944.0,64944.0,64944.0,0.762,0.247,1.0,0.001,0.0,0.001,1.0,0.988673435724497,1.0,110,1.05
ceylon,elasticsearch,1.0,54562.0,3474.0,52706.0,5500.0,3462.0,52577.0,0.0,0.103,0.37,0.524,0.619,0.711,0.772,0.824,0.875,0.932,0.973,0.973,63706.0,63718.822,67416.188,0.741,0.24,0.997,0.001,0.0,0.001,0.9965457685664939,0.9659836516256736,1.0,110,1.05
ceylon,hazelcast,0.1,23451.0,1298.0,21169.0,4510.0,1270.0,20964.0,0.0,0.153,0.441,0.594,0.706,0.802,0.854,0.888,0.927,0.953,0.978,0.978,30189.0,30287.453,34753.0,0.792,0.263,0.978,0.004,0.0,0.005,0.9784283513097073,0.9026907168137819,1.0,110,1.05
ceylon,hazelcast,0.2,23451.0,1298.0,22843.0,4510.0,1293.0,22395.0,0.0,0.195,0.424,0.589,0.703,0.793,0.853,0.889,0.926,0.955,0.98,0.98,31863.0,31867.684,33003.0,0.791,0.261,0.996,0.005,0.0,0.005,0.9961479198767335,0.9740736002729095,1.0,110,1.05
ceylon,hazelcast,0.3,23451.0,1298.0,20846.0,4510.0,1263.0,20653.0,0.0,0.147,0.444,0.598,0.712,0.804,0.861,0.9,0.929,0.945,0.945,0.945,29866.0,30006.485,35076.0,0.794,0.258,0.973,0.004,0.001,0.005,0.9730354391371341,0.8889173169587651,1.0,110,1.05
ceylon,hazelcast,0.4,23451.0,1298.0,23232.0,4510.0,1296.0,22897.0,0.0,0.142,0.439,0.602,0.72,0.814,0.854,0.893,0.929,0.944,0.984,0.984,32252.0,32252.675,32471.0,0.797,0.267,0.998,0.005,0.0,0.005,0.9984591679506933,0.9906613790456696,1.0,110,1.05
ceylon,hazelcast,0.5,23451.0,1298.0,23451.0,4510.0,1298.0,22973.0,0.02,0.179,0.421,0.576,0.701,0.789,0.85,0.898,0.934,0.958,0.978,1.0,32471.0,32471.0,32471.0,0.788,0.257,1.0,0.005,0.0,0.005,1.0,1.0,1.0,110,1.05
ceylon,hazelcast,1.0,23451.0,1298.0,22281.0,4510.0,1294.0,22160.0,0.0,0.161,0.402,0.562,0.701,0.79,0.841,0.892,0.921,0.955,0.979,0.979,31301.0,31308.211,33348.5,0.783,0.248,0.997,0.005,0.0,0.005,0.9969183359013868,0.9501087373672764,1.0,110,1.05
ceylon,junit,0.1,5432.0,87.0,3016.0,2860.0,81.0,1236.0,0.0,0.0,0.77,0.862,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,8736.0,9069.241,13417.0,0.889,0.327,0.931,0.088,0.005,0.093,0.9310344827586207,0.5552282768777614,1.0,110,1.05
ceylon,junit,0.2,5432.0,87.0,3732.0,2860.0,85.0,3017.0,0.0,0.443,0.793,0.862,0.92,0.943,0.943,0.977,0.977,0.977,0.977,0.977,9452.0,9530.161,11152.0,0.913,0.312,0.977,0.135,0.001,0.136,0.9770114942528736,0.687039764359352,1.0,110,1.05
ceylon,junit,0.3,5432.0,87.0,3171.0,2860.0,82.0,1844.0,0.0,0.0,0.713,0.897,0.92,0.943,0.943,0.943,0.943,0.943,0.943,0.943,8891.0,9150.885,13130.375,0.894,0.278,0.943,0.097,0.003,0.101,0.9425287356321839,0.5837628865979382,1.0,110,1.05
ceylon,junit,0.4,5432.0,87.0,3356.0,2860.0,83.0,2390.0,0.0,0.51,0.77,0.828,0.897,0.943,0.954,0.954,0.954,0.954,0.954,0.954,9076.0,9266.897,12709.0,0.893,0.265,0.954,0.109,0.002,0.111,0.9540229885057471,0.617820324005891,1.0,110,1.05
ceylon,junit,0.5,5432.0,87.0,2982.0,2860.0,76.0,1522.0,0.0,0.0,0.747,0.793,0.874,0.874,0.874,0.874,0.874,0.874,0.874,0.874,8702.0,9321.54,13597.215,0.836,0.277,0.874,0.086,0.016,0.102,0.8735632183908046,0.5489690721649485,1.0,110,1.05
ceylon,junit,1.0,5432.0,87.0,3666.0,2860.0,84.0,2936.0,0.0,0.513,0.724,0.816,0.874,0.943,0.954,0.966,0.966,0.966,0.966,0.966,9386.0,9507.793,12035.0,0.884,0.227,0.966,0.13,0.001,0.131,0.9655172413793104,0.6748895434462445,1.0,110,1.05
ceylon,mcMMO,0.1,1393.0,198.0,1370.0,1341.0,197.0,1237.0,0.0,0.274,0.359,0.561,0.687,0.793,0.894,0.929,0.949,0.975,0.995,0.995,4052.0,4052.232,4052.0,0.827,0.453,0.995,0.109,0.0,0.109,0.9949494949494949,0.9834888729361091,1.0,110,1.05
ceylon,mcMMO,0.2,1393.0,198.0,1365.0,1341.0,198.0,1210.0,0.131,0.246,0.369,0.545,0.672,0.808,0.854,0.924,0.944,0.97,1.0,1.0,4047.0,4047.0,4047.0,0.822,0.445,1.0,0.108,0.0,0.108,1.0,0.9798994974874372,1.0,110,1.05
ceylon,mcMMO,0.3,1393.0,198.0,1368.0,1341.0,198.0,1234.0,0.114,0.295,0.359,0.515,0.687,0.798,0.864,0.919,0.955,0.985,1.0,1.0,4050.0,4050.0,4050.0,0.819,0.431,1.0,0.109,0.0,0.109,1.0,0.9820531227566404,1.0,110,1.05
ceylon,mcMMO,0.4,1393.0,198.0,1362.0,1341.0,197.0,1204.0,0.0,0.269,0.354,0.53,0.677,0.803,0.864,0.924,0.949,0.98,0.995,0.995,4044.0,4044.313,4044.0,0.817,0.426,0.995,0.108,0.0,0.108,0.9949494949494949,0.9777458722182341,1.0,110,1.05
ceylon,mcMMO,0.5,1393.0,198.0,1370.0,1341.0,198.0,1215.0,0.128,0.254,0.343,0.525,0.672,0.798,0.854,0.919,0.949,0.97,1.0,1.0,4052.0,4052.0,4052.0,0.815,0.43,1.0,0.109,0.0,0.109,1.0,0.9834888729361091,1.0,110,1.05
ceylon,mcMMO,1.0,1393.0,198.0,1364.0,1341.0,198.0,1213.0,0.129,0.309,0.343,0.505,0.677,0.773,0.848,0.909,0.96,0.975,1.0,1.0,4046.0,4046.0,4046.0,0.806,0.403,1.0,0.108,0.0,0.108,1.0,0.9791816223977028,1.0,110,1.05
ceylon,mct,0.1,6091.0,23.0,6079.0,2970.0,23.0,4391.0,0.279,0.3,0.739,0.783,0.826,0.826,0.87,0.87,0.957,1.0,1.0,1.0,12019.0,12019.0,12019.0,0.859,0.254,1.0,0.658,0.0,0.658,1.0,0.9980298801510425,1.0,110,1.05
ceylon,mct,0.2,6091.0,23.0,6032.0,2970.0,23.0,5333.0,0.124,0.145,0.522,0.565,0.609,0.696,0.739,0.739,0.783,0.783,1.0,1.0,11972.0,11972.0,11972.0,0.72,0.228,1.0,0.648,0.0,0.648,1.0,0.9903135774092924,1.0,110,1.05
ceylon,mct,0.3,6091.0,23.0,3859.0,2970.0,17.0,3067.0,0.0,0.0,0.696,0.696,0.696,0.696,0.696,0.739,0.739,0.739,0.739,0.739,9799.0,10963.522,14123.5,0.701,0.241,0.739,0.265,0.068,0.333,0.7391304347826086,0.6335577080939091,1.0,110,1.05
ceylon,mct,0.4,6091.0,23.0,6046.0,2970.0,23.0,3779.0,0.38,0.33,0.565,0.652,0.652,0.696,0.913,0.913,1.0,1.0,1.0,1.0,11986.0,11986.0,11986.0,0.821,0.195,1.0,0.651,0.0,0.651,1.0,0.9926120505664094,1.0,110,1.05
ceylon,mct,0.5,6091.0,23.0,6084.0,2970.0,23.0,4961.0,0.186,0.136,0.609,0.696,0.696,0.696,0.696,0.696,0.913,0.913,1.0,1.0,12024.0,12024.0,12024.0,0.761,0.219,1.0,0.659,0.0,0.659,1.0,0.9988507634214415,1.0,110,1.05
ceylon,mct,1.0,6091.0,23.0,5311.0,2970.0,20.0,5068.0,0.0,0.0,0.522,0.565,0.609,0.696,0.696,0.696,0.696,0.783,0.783,0.783,11251.0,11454.478,12421.0,0.677,0.192,0.87,0.503,0.017,0.52,0.8695652173913043,0.8719422098177639,1.0,110,1.05
ceylon,neo4j,0.1,32156.0,151.0,10871.0,4840.0,97.0,9412.0,0.0,0.0,0.417,0.576,0.642,0.642,0.642,0.642,0.642,0.642,0.642,0.642,20551.0,35774.709,63121.0,0.594,0.063,0.642,0.018,0.128,0.146,0.6423841059602649,0.3380706555541734,1.0,110,1.05
ceylon,neo4j,0.2,32156.0,151.0,14519.0,4840.0,98.0,13348.0,0.0,0.0,0.411,0.483,0.523,0.636,0.636,0.636,0.636,0.636,0.636,0.636,24199.0,36579.94,59473.0,0.573,0.058,0.649,0.032,0.123,0.156,0.6490066225165563,0.4515176016917527,1.0,110,1.05
ceylon,neo4j,0.3,32156.0,151.0,17452.0,4840.0,114.0,16504.0,0.0,0.0,0.377,0.55,0.623,0.689,0.742,0.742,0.742,0.742,0.742,0.742,27132.0,34337.934,56540.0,0.648,0.052,0.755,0.047,0.06,0.107,0.7549668874172185,0.542729195173529,1.0,110,1.05
ceylon,neo4j,0.4,32156.0,151.0,9012.0,4840.0,81.0,7073.0,0.0,0.0,0.344,0.503,0.503,0.503,0.503,0.503,0.503,0.503,0.503,0.503,18692.0,40150.013,64980.0,0.497,0.05,0.536,0.012,0.215,0.227,0.5364238410596026,0.2802587386490857,1.0,110,1.05
ceylon,neo4j,0.5,32156.0,151.0,17938.0,4840.0,115.0,17183.0,0.0,0.0,0.371,0.536,0.616,0.656,0.742,0.742,0.742,0.742,0.742,0.742,27618.0,34397.444,56054.0,0.65,0.068,0.762,0.049,0.057,0.106,0.7615894039735099,0.5578430153004105,1.0,110,1.05
ceylon,neo4j,1.0,32156.0,151.0,20152.0,4840.0,116.0,19548.0,0.0,0.0,0.371,0.51,0.563,0.616,0.715,0.762,0.762,0.762,0.762,0.762,29832.0,35396.768,53840.0,0.633,0.059,0.768,0.062,0.054,0.116,0.7682119205298014,0.6266948625450927,1.0,110,1.05
ceylon,netty,0.1,11528.0,951.0,11507.0,3740.0,951.0,11340.0,0.016,0.141,0.402,0.591,0.697,0.77,0.81,0.863,0.91,0.942,0.965,0.965,18987.0,18987.0,18987.0,0.784,0.331,1.0,0.009,0.0,0.009,1.0,0.9981783483691881,1.0,110,1.05
ceylon,netty,0.2,11528.0,951.0,10825.0,3740.0,937.0,10639.0,0.0,0.144,0.396,0.584,0.687,0.777,0.82,0.875,0.915,0.947,0.972,0.972,18305.0,18325.698,19710.828,0.786,0.327,0.985,0.008,0.0,0.008,0.9852786540483701,0.9390180430256766,1.0,110,1.05
ceylon,netty,0.3,11528.0,951.0,10954.0,3740.0,943.0,10785.0,0.0,0.153,0.396,0.585,0.693,0.778,0.831,0.873,0.912,0.95,0.974,0.974,18434.0,18443.657,19573.031,0.787,0.329,0.992,0.008,0.0,0.008,0.9915878023133544,0.9502081887578071,1.0,110,1.05
ceylon,netty,0.4,11528.0,951.0,10682.0,3740.0,926.0,10468.0,0.0,0.104,0.387,0.584,0.696,0.761,0.812,0.853,0.901,0.938,0.968,0.968,18162.0,18206.479,19854.0,0.778,0.32,0.974,0.008,0.001,0.008,0.9737118822292324,0.9266134628730048,1.0,110,1.05
ceylon,netty,0.5,11528.0,951.0,11465.0,3740.0,951.0,11202.0,0.028,0.155,0.391,0.572,0.686,0.756,0.813,0.862,0.914,0.95,0.991,0.991,18945.0,18945.0,18945.0,0.782,0.325,1.0,0.009,0.0,0.009,1.0,0.9945350451075642,1.0,110,1.05
ceylon,netty,1.0,11528.0,951.0,10885.0,3740.0,942.0,10702.0,0.0,0.149,0.396,0.565,0.662,0.741,0.816,0.865,0.91,0.948,0.986,0.986,18365.0,18377.17,19645.977,0.778,0.316,0.991,0.008,0.0,0.008,0.9905362776025236,0.9442227619708535,1.0,110,1.05
ceylon,orientdb,0.1,11643.0,774.0,10820.0,3740.0,762.0,10643.0,0.0,0.179,0.472,0.645,0.748,0.813,0.863,0.897,0.921,0.956,0.983,0.983,18300.0,18325.519,19945.196,0.815,0.319,0.984,0.011,0.0,0.012,0.9844961240310077,0.9293137507515246,1.0,110,1.05
ceylon,orientdb,0.2,11643.0,774.0,11630.0,3740.0,774.0,11400.0,0.021,0.163,0.468,0.649,0.735,0.796,0.848,0.889,0.925,0.96,0.983,0.983,19110.0,19110.0,19110.0,0.81,0.318,1.0,0.013,0.0,0.013,1.0,0.9988834492828309,1.0,110,1.05
ceylon,orientdb,0.3,11643.0,774.0,11608.0,3740.0,774.0,11475.0,0.014,0.108,0.464,0.649,0.748,0.805,0.842,0.876,0.906,0.929,0.972,0.972,19088.0,19088.0,19088.0,0.803,0.314,1.0,0.013,0.0,0.013,1.0,0.9969939019153139,1.0,110,1.05
ceylon,orientdb,0.4,11643.0,774.0,11625.0,3740.0,774.0,11487.0,0.013,0.176,0.472,0.647,0.734,0.786,0.829,0.888,0.93,0.952,0.978,0.978,19105.0,19105.0,19105.0,0.807,0.315,1.0,0.013,0.0,0.013,1.0,0.9984540066993043,1.0,110,1.05
ceylon,orientdb,0.5,11643.0,774.0,11638.0,3740.0,774.0,11517.0,0.011,0.173,0.478,0.654,0.738,0.787,0.833,0.882,0.93,0.953,0.984,0.984,19118.0,19118.0,19118.0,0.809,0.318,1.0,0.013,0.0,0.013,1.0,0.9995705574164734,1.0,110,1.05
ceylon,orientdb,1.0,11643.0,774.0,10935.0,3740.0,763.0,10766.0,0.0,0.13,0.461,0.658,0.745,0.791,0.837,0.868,0.902,0.944,0.981,0.981,18415.0,18435.124,19829.617,0.8,0.303,0.986,0.012,0.0,0.012,0.9857881136950905,0.9391909301726359,1.0,110,1.05
ceylon,oryx,0.1,2157.0,113.0,2157.0,1828.0,113.0,2034.0,0.057,0.216,0.487,0.673,0.77,0.885,0.92,0.929,0.938,0.965,0.973,1.0,5813.0,5813.0,5813.0,0.828,0.226,1.0,0.22,0.0,0.22,1.0,1.0,1.0,110,1.05
ceylon,oryx,0.2,2157.0,113.0,2100.0,1828.0,113.0,1968.0,0.088,0.418,0.442,0.655,0.752,0.858,0.929,0.956,0.956,0.965,0.991,0.991,5756.0,5756.0,5756.0,0.83,0.22,1.0,0.209,0.0,0.209,1.0,0.9735744089012517,1.0,110,1.05
ceylon,oryx,0.3,2157.0,113.0,2136.0,1828.0,112.0,2071.0,0.0,0.147,0.451,0.619,0.77,0.858,0.885,0.92,0.92,0.938,0.965,0.965,5792.0,5792.372,5792.0,0.814,0.223,0.991,0.216,0.0,0.216,0.9911504424778761,0.9902642559109874,1.0,110,1.05
ceylon,oryx,0.4,2157.0,113.0,2157.0,1828.0,113.0,2097.0,0.028,0.254,0.469,0.637,0.77,0.823,0.912,0.912,0.947,0.973,0.991,1.0,5813.0,5813.0,5813.0,0.821,0.223,1.0,0.22,0.0,0.22,1.0,1.0,1.0,110,1.05
ceylon,oryx,0.5,2157.0,113.0,2021.0,1828.0,110.0,1784.0,0.0,0.213,0.451,0.637,0.805,0.858,0.912,0.92,0.929,0.956,0.973,0.973,5677.0,5684.221,5881.0,0.82,0.224,0.973,0.193,0.001,0.194,0.9734513274336283,0.9369494668521094,1.0,110,1.05
ceylon,oryx,1.0,2157.0,113.0,2137.0,1828.0,113.0,2024.0,0.062,0.256,0.425,0.637,0.761,0.823,0.85,0.929,0.965,0.965,0.991,0.991,5793.0,5793.0,5793.0,0.809,0.211,1.0,0.216,0.0,0.216,1.0,0.990727862772369,1.0,110,1.05
ceylon,titan,0.1,5312.0,149.0,4842.0,2860.0,144.0,4594.0,0.0,0.164,0.624,0.745,0.819,0.886,0.899,0.926,0.933,0.96,0.966,0.966,10562.0,10593.544,11443.25,0.847,0.233,0.966,0.134,0.001,0.135,0.9664429530201343,0.9115210843373494,1.0,110,1.05
ceylon,titan,0.2,5312.0,149.0,5129.0,2860.0,149.0,4957.0,0.067,0.194,0.617,0.745,0.832,0.866,0.899,0.926,0.933,0.96,0.98,0.98,10849.0,10849.0,10849.0,0.85,0.237,1.0,0.15,0.0,0.15,1.0,0.9655496987951807,1.0,110,1.05
ceylon,titan,0.3,5312.0,149.0,4123.0,2860.0,140.0,3618.0,0.0,0.0,0.617,0.732,0.812,0.859,0.926,0.926,0.94,0.94,0.94,0.94,9843.0,9986.638,12211.711,0.838,0.242,0.94,0.097,0.004,0.101,0.9395973154362416,0.7761671686746988,1.0,110,1.05
ceylon,titan,0.4,5312.0,149.0,5064.0,2860.0,147.0,4880.0,0.0,0.147,0.591,0.725,0.812,0.866,0.906,0.933,0.946,0.946,0.98,0.98,10784.0,10790.658,11032.0,0.844,0.243,0.987,0.147,0.0,0.147,0.9865771812080537,0.9533132530120482,1.0,110,1.05
ceylon,titan,0.5,5312.0,149.0,4558.0,2860.0,143.0,4224.0,0.0,0.217,0.611,0.745,0.812,0.859,0.893,0.933,0.946,0.96,0.96,0.96,10278.0,10338.725,11738.875,0.841,0.231,0.96,0.119,0.002,0.12,0.959731543624161,0.8580572289156626,1.0,110,1.05
ceylon,titan,1.0,5312.0,149.0,3563.0,2860.0,136.0,2752.0,0.0,0.0,0.57,0.725,0.792,0.852,0.899,0.913,0.913,0.913,0.913,0.913,9283.0,9588.195,12780.146,0.817,0.23,0.913,0.073,0.008,0.08,0.912751677852349,0.6707454819277109,1.0,110,1.05
elasticsearch,MapDB,0.1,2740.0,99.0,2319.0,2090.0,98.0,1888.0,0.0,0.448,0.0,0.616,0.747,0.899,0.919,0.939,0.96,0.99,0.99,0.99,6499.0,6507.505,6499.0,0.878,0.279,0.99,0.181,0.0,0.181,0.98989898989899,0.8463503649635037,1.0,110,1.05
elasticsearch,MapDB,0.2,2740.0,99.0,2458.0,2090.0,99.0,2156.0,0.213,0.401,0.0,0.545,0.707,0.879,0.919,0.939,0.949,0.97,1.0,1.0,6638.0,6638.0,6638.0,0.868,0.255,1.0,0.203,0.0,0.203,1.0,0.897080291970803,1.0,110,1.05
elasticsearch,MapDB,0.3,2740.0,99.0,2417.0,2090.0,99.0,2074.0,0.243,0.425,0.0,0.525,0.727,0.818,0.909,0.919,0.96,0.98,1.0,1.0,6597.0,6597.0,6597.0,0.861,0.24,1.0,0.196,0.0,0.196,1.0,0.8821167883211679,1.0,110,1.05
elasticsearch,MapDB,0.4,2740.0,99.0,2411.0,2090.0,99.0,2075.0,0.243,0.435,0.0,0.545,0.758,0.848,0.899,0.939,0.96,0.98,1.0,1.0,6591.0,6591.0,6591.0,0.866,0.243,1.0,0.196,0.0,0.196,1.0,0.8799270072992701,1.0,110,1.05
elasticsearch,MapDB,0.5,2740.0,99.0,2465.0,2090.0,99.0,2170.0,0.208,0.38,0.0,0.505,0.717,0.818,0.899,0.919,0.96,0.98,1.0,1.0,6645.0,6645.0,6645.0,0.856,0.213,1.0,0.204,0.0,0.204,1.0,0.8996350364963503,1.0,110,1.05
elasticsearch,MapDB,1.0,2740.0,99.0,2307.0,1870.0,99.0,2288.0,0.165,0.417,0.0,0.485,0.697,0.828,0.899,0.909,0.96,0.98,0.99,0.99,6047.0,6047.0,6047.0,0.852,0.206,1.0,0.179,0.0,0.179,1.0,0.841970802919708,1.0,110,1.05
elasticsearch,android,0.1,639.0,48.0,630.0,630.0,48.0,564.0,0.117,0.211,0.479,0.688,0.708,0.771,0.792,0.812,0.833,0.979,1.0,1.0,1890.0,1890.0,1890.0,0.801,0.342,1.0,0.444,0.0,0.444,1.0,0.9859154929577465,1.0,110,1.05
elasticsearch,android,0.2,639.0,48.0,630.0,630.0,48.0,574.0,0.102,0.175,0.438,0.562,0.604,0.667,0.688,0.75,0.917,0.958,0.979,1.0,1890.0,1890.0,1890.0,0.745,0.317,1.0,0.444,0.0,0.444,1.0,0.9859154929577465,1.0,110,1.05
elasticsearch,android,0.3,639.0,48.0,630.0,630.0,48.0,581.0,0.091,0.177,0.375,0.583,0.646,0.688,0.708,0.75,0.917,0.979,0.979,1.0,1890.0,1890.0,1890.0,0.751,0.293,1.0,0.444,0.0,0.444,1.0,0.9859154929577465,1.0,110,1.05
elasticsearch,android,0.4,639.0,48.0,560.0,560.0,48.0,553.0,0.135,0.191,0.458,0.542,0.625,0.667,0.667,0.729,0.938,0.958,0.958,0.958,1680.0,1680.0,1680.0,0.739,0.279,1.0,0.351,0.0,0.351,1.0,0.8763693270735524,1.0,110,1.05
elasticsearch,android,0.5,639.0,48.0,560.0,560.0,48.0,537.0,0.16,0.244,0.375,0.479,0.562,0.604,0.625,0.729,0.875,0.979,0.979,0.979,1680.0,1680.0,1680.0,0.709,0.237,1.0,0.351,0.0,0.351,1.0,0.8763693270735524,1.0,110,1.05
elasticsearch,android,1.0,639.0,48.0,560.0,560.0,48.0,544.0,0.149,0.177,0.312,0.5,0.562,0.625,0.667,0.688,0.896,0.958,0.958,0.958,1680.0,1680.0,1680.0,0.708,0.228,1.0,0.351,0.0,0.351,1.0,0.8763693270735524,1.0,110,1.05
elasticsearch,anttlr4,0.1,2353.0,53.0,1959.0,1907.0,51.0,1347.0,0.0,0.38,0.472,0.698,0.774,0.83,0.906,0.962,0.962,0.962,0.962,0.962,5773.0,5802.736,6167.0,0.816,0.105,0.962,0.296,0.001,0.298,0.9622641509433962,0.8325541861453464,1.0,110,1.05
elasticsearch,anttlr4,0.2,2353.0,53.0,1935.0,1907.0,51.0,1266.0,0.0,0.459,0.453,0.717,0.774,0.849,0.943,0.962,0.962,0.962,0.962,0.962,5749.0,5780.547,6167.0,0.828,0.142,0.962,0.289,0.001,0.29,0.9622641509433962,0.8223544411389715,1.0,110,1.05
elasticsearch,anttlr4,0.3,2353.0,53.0,2294.0,1870.0,53.0,2230.0,0.052,0.471,0.528,0.698,0.792,0.887,0.943,0.962,0.962,0.962,0.981,0.981,6034.0,6034.0,6034.0,0.841,0.131,1.0,0.406,0.0,0.406,1.0,0.9749256268593285,1.0,110,1.05
elasticsearch,anttlr4,0.4,2353.0,53.0,1920.0,1907.0,51.0,1168.0,0.0,0.468,0.566,0.698,0.792,0.83,0.962,0.962,0.962,0.962,0.962,0.962,5734.0,5766.679,6167.0,0.832,0.123,0.962,0.284,0.001,0.286,0.9622641509433962,0.8159796005099873,1.0,110,1.05
elasticsearch,anttlr4,0.5,2353.0,53.0,2301.0,1870.0,53.0,2260.0,0.04,0.522,0.509,0.698,0.792,0.887,0.962,0.962,0.962,0.962,0.981,0.981,6041.0,6041.0,6041.0,0.837,0.114,1.0,0.409,0.0,0.409,1.0,0.9779005524861878,1.0,110,1.05
elasticsearch,anttlr4,1.0,2353.0,53.0,2333.0,1907.0,53.0,2267.0,0.037,0.493,0.547,0.755,0.792,0.868,0.962,0.962,0.962,0.962,0.981,0.981,6147.0,6147.0,6147.0,0.841,0.118,1.0,0.42,0.0,0.42,1.0,0.9915002124946877,1.0,110,1.05
elasticsearch,broadleaf,0.1,17433.0,686.0,15130.0,4180.0,664.0,14883.0,0.0,0.169,0.442,0.631,0.717,0.794,0.853,0.895,0.929,0.958,0.958,0.958,23490.0,23637.714,28095.998,0.791,0.188,0.968,0.012,0.001,0.013,0.967930029154519,0.8678942235989215,1.0,110,1.05
